연도,변동사유발생연월일,판매업종류,구분,업체명,소재지,위도,경도
2022,2022-03-11,주유소,휴업,(주)삼화에너지 삼화주유소,경상남도 양산시 중앙로18 (다방동) ,,
2022,2022-03-11,주유소,휴업,고창노을주유소,전라북도 고창군 고인돌대로1926 (고창읍) ,35.4511531358206,126.696981837494
2022,2022-03-14,주유소,휴업,독립주유소,세종특별자치시 충현로23 (조치원읍) ,36.5911712019285,127.298531481658
2022,2022-03-15,주유소,휴업,대양주유소,경기도 화성시 현대기아로611 (남양읍) ,,
2022,2022-03-15,주유소,폐업,고려주유소,경상남도 거제시 거제대로4583 (양정동) ,34.8918646972175,128.635453432337
2022,2022-03-15,주유소,폐업,삼북주유소,경상북도 경산시 경안로130 (삼북동),,
2022,2022-03-16,주유소,휴업,스타셀프주유소,경상북도 구미시 왕산로102 (임은동) ,36.0856843842668,128.37205004645
2022,2022-03-16,주유소,폐업,영장주유소,경기도 파주시 기산로93 (광탄면) ,37.7757525207113,126.90824871142
2022,2022-03-16,주유소,휴업,태영주유소,전라북도 부안군 청자로1518 (보안면) ,35.6105306558508,126.654541336385
2022,2022-03-17,주유소,휴업,조양주유소,경기도 여주시 장여로1705 (점봉동) ,37.2486547903604,127.649296205341
2022,2022-03-17,주유소,폐업,코스모스주유소,전라남도 순천시 남산로69 (풍덕동) ,34.9397369370765,127.495965958314
2022,2022-03-18,주유소,휴업,해안주유소,경상남도 김해시 금관대로820-16 (명법동) ,,
2022,2022-03-18,주유소,휴업,수안보 만남의광장 주유소,충청북도 충주시 중원대로1773 (수안보면) ,36.8657421049122,127.971834352881
2022,2022-03-18,주유소,폐업,유정주유소,서울특별시 관악구 남부순환로1691 (봉천동),,
2022,2022-03-18,주유소,폐업,중앙주유소,전라북도 전주시 덕진구 전미로148 (전미동2가) ,35.8823563262877,127.110456411509
2022,2022-03-18,주유소,휴업,해안셀프제1주유소,경상남도 김해시 금관대로820-15 (명법동) ,35.2043085381422,128.838538404846
2022,2022-03-18,주유소,휴업,광신리소스(주) 양산TG주유소,경상남도 양산시 양산대로1126 (북정동),35.3702072863815,129.045234924024
2022,2022-03-21,주유소,폐업,씨앤에스유통(주) 세연주유소,경기도 용인시 처인구 백옥대로1309 (유방동) ,,
2022,2022-03-21,주유소,폐업,울산바위주유소,강원도 속초시 관광로429 (노학동) ,38.1981187290674,128.535973933002
2022,2022-03-21,주유소,휴업,현대오일뱅크 JJ네트웍스 JJ주유소,서울특별시 강남구 언주로716 (논현동) ,37.5176693667198,127.035822681301
2022,2022-03-22,주유소,휴업,국도주유소,경기도 안산시 상록구 수인로647 (사사동) ,37.2955042635753,126.936865900034
2022,2022-03-22,주유소,폐업,SK송정동주유소,경기도 광주시 경안천로132 (송정동),37.4167157960673,127.274032870117
2022,2022-03-22,주유소,휴업,세진주유소,전라북도 전주시 덕진구 기린대로674 (팔복동2가) ,35.8526337162429,127.107978472961
2022,2022-03-22,주유소,폐업,정다운주유소,서울특별시 도봉구 도봉로635 (쌍문동),37.6611444410209,127.041693852595
2022,2022-03-22,주유소,휴업,참좋은주유소,대전광역시 동구 계족로501 (용전동) ,36.3565635031288,127.432355415791
2022,2022-03-23,주유소,폐업,그린주유소,전라북도 익산시 선화로361 (영등동),,
2022,2022-03-24,주유소,휴업,정품주유소,경상북도 고령군 개경포로972 (개진면) ,35.7034048824566,128.387800251027
2022,2022-03-24,주유소,휴업,파주출판도시(자유로)주유소,경기도 파주시 자유로2210 (문발동) ,37.6995478687153,126.68427086901
2022,2022-03-24,주유소,휴업,㈜자연개발 옥산주유소,광주광역시 서구 풍서우로176 (벽진동) ,35.1281902578682,126.842897207921
2022,2022-03-25,주유소,휴업,늘푸른주유소,전라북도 익산시 익산대로2802 (망성면) ,36.145724576857,127.006299951608
2022,2022-03-25,주유소,휴업,현대오일뱅크㈜직영 경산중앙셀프주유소,경상북도 경산시 대학로209 (계양동) ,,
2022,2022-03-25,주유소,휴업,현대오일뱅크㈜직영 청명주유소,경상북도 경산시 경안로392 (대평동) ,,
2022,2022-03-25,주유소,휴업,현대오일뱅크(주)직영 신대전셀프주유소,대전광역시 서구 도산로213 (변동) ,36.327301541763,127.380012019573
2022,2022-03-28,주유소,폐업,신성주유소(GS),경기도 화성시 푸른들판로586 (팔탄면) ,,
2022,2022-03-28,주유소,휴업,장수로주유소,경상북도 영천시 장수로823 (화산면) ,36.0168086310237,128.867027995607
2022,2022-03-28,주유소,휴업,북울산주유소,울산광역시 북구 산업로1180 (송정동) ,35.6040369756904,129.354345216595
2022,2022-03-30,주유소,휴업,주촌IC주유소,경상남도 김해시 서부로1598 (주촌면) ,35.2365813275013,128.827506547522
2022,2022-03-30,주유소,휴업,인월주유소,전라북도 남원시 인월로85 (인월면) ,35.4617928631647,127.604366677719
2022,2022-03-30,주유소,폐업,㈜주성알앤디,서울특별시 강남구 영동대로716 (청담동),37.5219744573657,127.056728809329
2022,2022-03-31,주유소,휴업,에스지씨이테크건설(주) 인천제1지점,인천광역시 미추홀구 아암대로253번길14 (학익동) ,37.4395139147802,126.634255466724
2022,2022-03-31,주유소,폐업,㈜금호에너지 시청주유소,광주광역시 서구 천변좌하로200 (치평동) ,,
2022,2022-03-31,주유소,폐업,한이에너지(주) KLP제1주유소,서울특별시 도봉구 도봉로596 (창동) ,37.6577407598919,127.040523646244
2022,2022-03-31,주유소,휴업,금복에너지,경상북도 칠곡군 현대로59 (왜관읍) ,35.9853196212262,128.429209468816
2022,2022-03-31,주유소,휴업,그린주유소,대구광역시 달서구 구마로230 (송현동),35.8353230910719,128.552425830411
2022,2022-03-31,주유소,휴업,창현주유소,충청북도 청주시 흥덕구 가로수로567-9 (강내면) ,36.6249834221844,127.36342082026
2022,2022-03-31,주유소,휴업,가덕주유소,충청북도 청주시 상당구 상장인차로570 (가덕면) ,36.5530354918137,127.547732612672
2022,2022-04-01,주유소,휴업,해승주유소,경기도 시흥시 서해안로1048 (방산동) ,37.4082305813559,126.755259409916
2022,2022-04-01,주유소,폐업,현대오일뱅크㈜직영 상현제일주유소,경기도 용인시 수지구 포은대로150 (상현동) ,,
2022,2022-04-01,주유소,휴업,경천주유소,전라북도 완주군 대둔산로137 (화산면) ,36.0205047434027,127.239520065014
2022,2022-04-01,주유소,휴업,예향주유소,충청북도 제천시 내제로129 (의림동) ,37.1408292824608,128.20342846023
2022,2022-04-04,주유소,휴업,삼영주유소,경상북도 포항시 북구 한동로431 (흥해읍) ,36.11226747226,129.387098368098
2022,2022-04-04,주유소,휴업,용머리주유소,경기도 양평군 경강로4220 (청운면) ,37.5470938181666,127.710846854433
2022,2022-04-05,주유소,휴업,동양주유소,경상남도 김해시 생림대로166 (삼계동) ,35.2845725506613,128.866708922694
2022,2022-04-05,주유소,폐업,곰소주유소,전라북도 부안군 청자로963 (진서면) ,35.5880931013074,126.609779392
2022,2022-04-05,주유소,휴업,동일석유(주) 성신주유소,인천광역시 중구 인중로154 (사동) ,37.4673481697384,126.6266027605
2022,2022-04-05,주유소,휴업,장안주유소,전라남도 장흥군 흥성로1490 (장동면) ,34.7458669720682,126.993220669197
2022,2022-04-06,주유소,휴업,광신석유(주) 진영주유소,경상남도 김해시 진영로393 (진영읍) ,35.2994682263689,128.75561213256
2022,2022-04-07,주유소,휴업,경남주유소,경기도 파주시 등원로155 (조리읍) ,37.7640748519518,126.81541810438
2022,2022-04-07,주유소,휴업,입실주유소,경상북도 경주시 입실로49 (외동읍) ,35.7128930218873,129.324787539621
2022,2022-04-07,주유소,폐업,(주)명보에너지주유소,서울특별시 금천구 시흥대로377 (독산동),,
2022,2022-04-07,주유소,폐업,매일주유소,대구광역시 남구 현충로115 (대명동),35.8431074116883,128.579693516145
2022,2022-04-07,주유소,폐업,믿음주유소,경기도 포천시 화동로902 (일동면) ,37.9446206004463,127.312221548223
2022,2022-04-07,주유소,휴업,해성주유소,충청북도 영동군 회동로118 (영동읍) ,36.1711985451915,127.80429145776
2022,2022-04-08,주유소,폐업,(주)블루에너지,충청남도 아산시 온천대로1067 (득산동) ,,
2022,2022-04-11,주유소,폐업,용전주유소,강원도 평창군 경강로1930 (용평면) ,37.6060517553138,128.429744600858
2022,2022-04-11,주유소,휴업,쌍둥이주유소,전라북도 김제시 벽성로355 (서암동) ,35.8050745859391,126.873142547759
2022,2022-04-12,주유소,휴업,조양주유소,경기도 여주시 장여로1705 (점봉동) ,37.2486547903604,127.649296205341
2022,2022-04-12,주유소,폐업,거금도농협오천주유소,전라남도 고흥군 오천길60 (금산면) ,,
2022,2022-04-13,주유소,휴업,대천주유소,경기도 연천군 연신로755 (신서면) ,38.1513964080955,127.097210097244
2022,2022-04-13,주유소,폐업,명지주유소,경상북도 안동시 퇴계로447 (안막동) ,36.5934479079869,128.743659236719
2022,2022-04-14,주유소,휴업,현대오일뱅크㈜직영 만수동셀프주유소,인천광역시 남동구 구월로371 (만수동) ,37.4552964111788,126.73199640945
2022,2022-04-15,주유소,휴업,보라주유소,전라남도 보성군 흥성로2665 (보성읍) ,34.7729358844281,127.098933636993
2022,2022-04-15,주유소,휴업,설악주유소,강원도 인제군 설악로3611 (북면) ,38.1306642674811,128.28162668746
2022,2022-04-15,주유소,휴업,신바람주유소,전라북도 익산시 무왕로961 (신동) ,,
2022,2022-04-15,주유소,폐업,중도석유(주)가장주유소,대전광역시 서구 갈마로321 (가장동) ,36.3294028398965,127.387388476956
2022,2022-04-18,주유소,휴업,남원 함창주유소,전라북도 남원시 산업로2775 (주천면) ,35.3782894927985,127.435893200441
2022,2022-04-18,주유소,휴업,월하주유소,경상북도 경주시 내서로717 (서면) ,35.8754185257711,129.073223849608
2022,2022-04-18,주유소,폐업,창선주유소,경상남도 남해군 동부대로2400 (창선면) ,34.8702834769675,128.009566266409
2022,2022-04-19,주유소,휴업,대성산업(주) 구의주유소,서울특별시 광진구 광나루로570 (구의동) ,,
2022,2022-04-19,주유소,휴업,대한주유소,충청남도 공주시 소학동길155 (소학동) ,36.450263676846,127.149646070607
2022,2022-04-19,주유소,휴업,해천주유소,경기도 화성시 3.1만세로726 (팔탄면) ,37.1120297519586,126.878146864228
2022,2022-04-19,주유소,휴업,서서울고속주유소,서울특별시 구로구 경인로150 (오류동) ,37.4932767157175,126.838552971975
2022,2022-04-20,주유소,폐업,경원주유소,경기도 포천시 금강로2368 (내촌면) ,37.7888570383037,127.227012136678
2022,2022-04-20,주유소,휴업,팔팔주유소,전라북도 부안군 주을로107 (줄포면) ,35.600172970688,126.688327391656
2022,2022-04-21,주유소,휴업,감우재주유소,충청북도 음성군 생음대로590 (음성읍) ,36.9502232415775,127.646804831881
2022,2022-04-21,주유소,휴업,토함산주유소,경상북도 경주시 불국로177 (마동) ,35.7846222156542,129.312577755705
2022,2022-04-22,주유소,폐업,세종주유소,충청남도 아산시 배방로183 (배방읍) ,36.7705601856431,127.066315583514
2022,2022-04-22,주유소,휴업,영인주유소,충청남도 아산시 영인로162 (영인면) ,36.8627028865817,126.950850755135
2022,2022-04-22,주유소,휴업,월악주유소,충청북도 제천시 월악로1544 (한수면) ,36.9226269197834,128.094048780096
2022,2022-04-25,주유소,휴업,조양주유소,경기도 여주시 장여로1705 (점봉동) ,37.2486547903604,127.649296205341
2022,2022-04-25,주유소,휴업,군북주유소,경상남도 함안군 사군로1574 (군북면) ,35.2613118281141,128.344258577991
2022,2022-04-25,주유소,휴업,이천주유소,경기도 이천시 경충대로2187 (부발읍) ,,
2022,2022-04-26,주유소,폐업,(주)서예 크로바주유소,서울특별시 서초구 효령로327 (서초동) ,,
2022,2022-04-26,주유소,폐업,동일석유(주) 강남주유소,서울특별시 동대문구 사가정로103 (전농동) ,,
2022,2022-04-26,주유소,폐업,믿음주유소,대전광역시 중구 대종로249 (석교동),36.3104046721018,127.439883650105
2022,2022-04-26,주유소,폐업,은행나무주유소,경기도 양평군 용문산로105 (용문면) ,37.507426327823,127.604157131187
2022,2022-04-26,주유소,휴업,태백산 가산 톨게이트주유소,경상북도 칠곡군 송신로11 (가산면) ,36.086934749852,128.537073509233
2022,2022-04-26,주유소,휴업,학봉정주유소,강원도 원주시 치악로1913 (봉산동) ,37.3517699956366,127.95528497621
2022,2022-04-26,주유소,휴업,한일주유소,경기도 파주시 강천길76 (금촌동) ,,
2022,2022-04-26,주유소,휴업,동남주유소,부산광역시 해운대구 해운대로1226 (송정동) ,35.194252026421,129.205572525889
2022,2022-04-26,주유소,휴업,송도신도시주유소,인천광역시 연수구 아암대로809 (동춘동) ,37.3971903359536,126.661237867643
2022,2022-04-27,주유소,휴업,삼릉주유소,경기도 고양시 덕양구 원당로367 (원당동) ,37.6811797752882,126.849621548369
2022,2022-04-27,주유소,휴업,지에스칼텍스(주)내곡주유소,서울특별시 서초구 헌릉로210 (내곡동),37.4553162163614,127.063080684487
2022,2022-04-27,주유소,휴업,태영주유소,충청남도 예산군 추사로508 (신암면) ,36.7670581171405,126.816361794524
2022,2022-04-28,주유소,폐업,(주)원영에너지,경기도 평택시 송탄로337 (지산동),,
2022,2022-04-28,주유소,휴업,(주)청명주유소-김포지점,경기도 김포시 하성로243 (하성면) ,37.6969381435056,126.634296837863
2022,2022-04-28,주유소,휴업,서안동주유소,경상북도 안동시 경동로244 (옥동) ,36.5727880430461,128.687914808087
2022,2022-04-28,주유소,휴업,수암주유소,충청북도 단양군 월악로4584 (단성면) ,36.9329750502117,128.317074793939
2022,2022-04-28,주유소,폐업,신직산주유소,충청남도 천안시 서북구 송기길90 (직산읍) ,36.8768152836342,127.146068280275
2022,2022-04-28,주유소,폐업,혜선주유소,충청남도 청양군 대청로64 (화성면),,
2022,2022-04-29,주유소,휴업,서산자연주유소,충청남도 서산시 소탐2길17-8 (수석동) ,36.7587356857153,126.490186358232
2022,2022-04-29,주유소,휴업,지에스칼텍스(주) 구의스타주유소,서울특별시 광진구 자양로103 (자양동) ,,
2022,2022-04-29,주유소,휴업,태하셀프주유소,인천광역시 미추홀구 한나루로459 (용현동) ,37.4479362450361,126.667360378359
2022,2022-04-29,주유소,휴업,태영주유소,전라북도 부안군 청자로1518 (보안면) ,35.6105306558508,126.654541336385
2022,2022-05-02,주유소,휴업,국도주유소,경기도 안산시 상록구 수인로647 (사사동) ,37.2955042635753,126.936865900034
2022,2022-05-02,주유소,폐업,(유)대성물산,전라북도 부안군 부안로2072 (상서면) ,35.691187601748,126.682992290292
2022,2022-05-02,주유소,휴업,남양주유소,경상남도 산청군 산청대로2154 (산청읍) ,35.438697093037,127.874087785431
2022,2022-05-02,주유소,폐업,수성에스주유소,대구광역시 수성구 지범로52 (지산동) ,35.8260370186994,128.626411098285
2022,2022-05-02,주유소,휴업,현대오일뱅크 JJ네트웍스 JJ주유소,서울특별시 강남구 언주로716 (논현동) ,37.5176693667198,127.035822681301
2022,2022-05-02,주유소,휴업,예향주유소,충청북도 제천시 내제로129 (의림동) ,37.1408292824608,128.20342846023
2022,2022-05-03,주유소,폐업,남양주유소,강원도 삼척시 오십천로457 (남양동) ,37.4398408111215,129.168369486859
2022,2022-05-03,주유소,휴업,새롬주유소,광주광역시 남구 산남로678 (양과동) ,35.0787035409047,126.865010361944
2022,2022-05-03,주유소,휴업,신애주유소,경기도 양평군 마유산로324 (양평읍) ,37.5183774905781,127.485002135252
2022,2022-05-03,주유소,휴업,월드컵주유소,전라북도 군산시 번영로68 (경장동) ,35.9709237434176,126.728844387677
2022,2022-05-03,주유소,휴업,정주유소,전라북도 김제시 콩쥐팥쥐로155 (순동) ,35.8121637482642,126.919712892548
2022,2022-05-04,주유소,휴업,만남의주유소,경기도 연천군 평화로460 (전곡읍) ,,
2022,2022-05-04,주유소,휴업,조례주유소,전라남도 순천시 순광로270 (해룡면) ,34.9639089822941,127.547949779792
2022,2022-05-04,주유소,휴업,희망주유소,충청남도 천안시 서북구 망향로904 (성거읍) ,36.8947775453218,127.213071557332
2022,2022-05-06,주유소,휴업,매천제일주유소,대구광역시 북구 매천로159 (매천동) ,35.9115877195018,128.542211279538
2022,2022-05-06,주유소,폐업,조성주유소,전라남도 보성군 조성로81 (조성면) ,34.8065475984388,127.244131767297
2022,2022-05-06,주유소,폐업,주중주유소,충청북도 청주시 청원구 2순환로276 (주중동) ,36.6753978876828,127.489357012148
2022,2022-05-09,주유소,휴업,동양주유소,경상남도 김해시 생림대로166 (삼계동) ,35.2845725506613,128.866708922694
2022,2022-05-09,주유소,폐업,청명주유소,경상북도 경산시 경안로392 (대평동) ,,
2022,2022-05-09,주유소,휴업,추성주유소,경상남도 함양군 천왕봉로1406 (마천면) ,35.405857625246,127.68628189081
2022,2022-05-09,주유소,휴업,국도주유소,충청북도 진천군 진광로62 (진천읍) ,36.8697258718029,127.441570364348
2022,2022-05-10,주유소,폐업,농민주유소,전라남도 나주시 나주서부로278 (동수동) ,34.974872323238,126.678140471193
2022,2022-05-10,주유소,휴업,송포새한주유소,경상남도 사천시 삼천포대교로817 (송포동) ,34.9663800268697,128.062517949959
2022,2022-05-11,주유소,폐업,(주)동백에너비스 판도라주유소,경상남도 창원시 마산합포구 삼진의거대로753 (진동면) ,35.1225611031034,128.49543692943
2022,2022-05-11,주유소,폐업,자유에너지(주)수원화성주유소,경기도 수원시 팔달구 매산로107 (교동) ,,
2022,2022-05-11,주유소,휴업,정원주유소,전라북도 정읍시 소성상평로199 (소성면) ,35.5603302173544,126.80122512636
2022,2022-05-11,주유소,폐업,제2광호주유소,인천광역시 서구 마전동 610-1,,
2022,2022-05-11,주유소,휴업,(주)한진 인천터미널주유소,인천광역시 미추홀구 연남로35 (관교동) ,37.4425062298688,126.701518656221
2022,2022-05-12,주유소,폐업,경천주유소,전라북도 완주군 대둔산로137 (화산면) ,36.0205047434027,127.239520065014
2022,2022-05-13,주유소,휴업,한일주유소,서울특별시 영등포구 도림로486 (문래동3가) ,37.5169565953997,126.889839721107
2022,2022-05-16,주유소,휴업,현대오일뱅크 JJ네트웍스 JJ주유소,서울특별시 강남구 언주로716 (논현동) ,37.5176693667198,127.035822681301
2022,2022-05-16,주유소,휴업,북서울고속주유소,서울특별시 강북구 삼양로410 (수유동) ,37.6402370196363,127.017250207497
2022,2022-05-17,주유소,휴업,건국주유소,충청북도 충주시 충원대로228 (단월동) ,36.948776324883,127.90272104231
2022,2022-05-18,주유소,휴업,굿써비스주유소,경기도 남양주시 경춘북로766 (진건읍) ,37.6495164379238,127.168143019572
2022,2022-05-18,주유소,휴업,명신주유소,전라남도 여수시 화양로1728 (화양면) ,34.7323872316681,127.622022035794
2022,2022-05-18,주유소,휴업,비케이에너지(주) 석산주유소,경상남도 양산시 양산대로602 (동면) ,35.3256148469522,129.032487701977
2022,2022-05-19,주유소,휴업,동남주유소,부산광역시 해운대구 해운대로1226 (송정동) ,35.194252026421,129.205572525889
2022,2022-05-19,주유소,휴업,힘찬주유소,전라북도 정읍시 충정로519 (공평동) ,35.5824388909532,126.83052570897
2022,2022-05-19,주유소,휴업,북울산주유소,울산광역시 북구 산업로1180 (송정동) ,35.6040369756904,129.354345216595
2022,2022-05-19,주유소,휴업,대일주유소,전라북도 군산시 구암로252 (개정면) ,35.9856867414634,126.766314848921
2022,2022-05-20,주유소,폐업,현대오일뱅크㈜직영 부경셀프주유소,부산광역시 남구 유엔로235 (대연동),,
2022,2022-05-20,주유소,폐업,여수원예농협주유소,전라남도 여수시 무선로221 (화장동) ,,
2022,2022-05-23,주유소,휴업,대촌주유소,충청북도 충주시 가곡로1702 (앙성면) ,37.0815325785688,127.818470296186
2022,2022-05-24,주유소,휴업,남벌교주유소,전라남도 보성군 녹색로5573 (벌교읍) ,34.8378368924213,127.348514948314
2022,2022-05-25,주유소,폐업,명일주유소,경기도 포천시 성장로969 (이동면) ,38.0100531721439,127.346041818258
2022,2022-05-25,주유소,폐업,서라벌주유소,경상북도 경주시 산업로1750 (외동읍) ,35.6709489148009,129.336029597902
2022,2022-05-26,주유소,휴업,광신직영(호원셀프),경상남도 창원시 마산회원구 호원로141 (내서읍) ,35.2470669701416,128.525063467581
2022,2022-05-27,주유소,휴업,오류주유소,경상북도 경주시 동해안로2453 (감포읍) ,35.821796251028,129.506584508487
2022,2022-05-30,주유소,폐업,싼5 주유소,전라북도 익산시 무왕로1115 (영등동),35.9590356599425,126.98051918579
2022,2022-05-30,주유소,폐업,현대오일뱅크㈜직영 거여셀프주유소,서울특별시 송파구 거마로5 (거여동) ,,
2022,2022-05-30,주유소,휴업,감성충만셀프,충청남도 천안시 동남구 쌍용대로175 (봉명동) ,36.8131321599324,127.133772583461
2022,2022-05-31,주유소,휴업,건명주유소,충청남도 천안시 서북구 천안대로2164 (성환읍) ,36.9316810874918,127.13459164056
2022,2022-05-31,주유소,휴업,남원축협주유소,전라북도 남원시 요천로1278 (조산동) ,,
2022,2022-05-31,주유소,휴업,예향주유소,충청북도 제천시 내제로129 (의림동) ,37.1408292824608,128.20342846023
2022,2022-06-02,주유소,휴업,그린주유소,대구광역시 달서구 구마로230 (송현동),35.8353230910719,128.552425830411
2022,2022-06-03,주유소,휴업,통일로주유소,경기도 파주시 통일로588 (아동동) ,37.7628659727208,126.795361223433
2022,2022-06-03,주유소,휴업,경기제일주유소,경기도 용인시 처인구 경기동로634 (이동읍) ,37.1419505090062,127.191750496983
2022,2022-06-03,주유소,휴업,가득주유소,대전광역시 서구 갈마로322 (가장동) ,,
2022,2022-06-03,주유소,휴업,서서울고속주유소,서울특별시 구로구 경인로150 (오류동) ,37.4932767157175,126.838552971975
2022,2022-06-03,주유소,휴업,가평대박주유소,경기도 가평군 경춘로1175 (청평면) ,37.763489918379,127.442188911564
2022,2022-06-03,주유소,휴업,경동주유소,경상남도 창원시 마산회원구 팔용로86 (합성동) ,35.2369748953452,128.589354369306
2022,2022-06-03,주유소,폐업,현대오일뱅크㈜직영 광덕셀프주유소,서울특별시 성북구 보문로89 (보문동5가) ,,
2022,2022-06-07,주유소,폐업,경원주유소,서울특별시 강남구 도산대로428 (청담동) ,,
2022,2022-06-07,주유소,폐업,군장셀프주유소,전라북도 군산시 백릉로227 (조촌동) ,35.9790430641583,126.749279577263
2022,2022-06-07,주유소,휴업,대명항주유소,경기도 김포시 대명항1로28번길5 (대곶면) ,37.644146103588,126.549180644516
2022,2022-06-07,주유소,휴업,상원주유소,강원도 화천군 다파로821 (상서면) ,38.1867006743269,127.601940875466
2022,2022-06-07,주유소,휴업,한두재주유소,전라남도 나주시 산남로612 (남평읍) ,35.0755312628142,126.859462229701
2022,2022-06-07,주유소,휴업,태양주유소,경기도 용인시 처인구 백옥대로1011 (남동) ,37.2261592879109,127.210193755046
2022,2022-06-08,주유소,휴업,(주)한국프리시전웍스,경기도 화성시 삼천병마로568 (팔탄면) ,37.1597275980655,126.929716858251
2022,2022-06-08,주유소,휴업,북서울고속주유소,서울특별시 강북구 삼양로410 (수유동) ,37.6402370196363,127.017250207497
2022,2022-06-08,주유소,폐업,대양산업(주)장유주유소,경상남도 김해시 장유로440 (신문동) ,,
2022,2022-06-08,주유소,휴업,덕계주유소,경기도 양주시 고덕로181 (덕계동) ,,
2022,2022-06-08,주유소,폐업,선우상사 Q엔느,서울특별시 서초구 방배로66 (방배동) ,,
2022,2022-06-08,주유소,휴업,수분주유소,전라북도 장수군 장수로1452 (장수읍) ,35.5876048251943,127.503536125188
2022,2022-06-08,주유소,폐업,해일주유소,전라남도 화순군 충의로18 (화순읍) ,,
2022,2022-06-08,주유소,폐업,현대오일뱅크㈜직영 새한셀프주유소,서울특별시 강북구 도봉로75 (미아동) ,,
2022,2022-06-08,주유소,폐업,현대오일뱅크㈜직영 중랑교셀프주유소,서울특별시 중랑구 망우로229 (중화동) ,,
2022,2022-06-09,주유소,폐업,광명주유소,강원도 속초시 미시령로3426 (금호동) ,38.2090655476482,128.580455529362
2022,2022-06-09,주유소,폐업,우림주유소,전라북도 정읍시 충정로622 (용계동) ,35.5866931661848,126.820611627233
2022,2022-06-10,주유소,휴업,중앙주유소,전라북도 남원시 보산로528 (보절면) ,35.4796128576608,127.402503922229
2022,2022-06-10,주유소,휴업,행운주유소,전라북도 익산시 익산대로292 (남중동) ,,
2022,2022-06-13,주유소,휴업,북서울고속주유소,서울특별시 강북구 삼양로410 (수유동) ,37.6402370196363,127.017250207497
2022,2022-06-13,주유소,휴업,광신석유(주) 울산대교주유소,울산광역시 남구 장생포로240 (매암동) ,35.5120207524112,129.368211889594
2022,2022-06-13,주유소,휴업,선봉대주유소,경기도 용인시 처인구 중부대로1092 (삼가동) ,37.2423430933593,127.167508118523
2022,2022-06-13,주유소,폐업,현대오일뱅크㈜직영 경수대로주유소,경기도 수원시 장안구 경수대로795 (영화동) ,,
2022,2022-06-14,주유소,폐업,통일로주유소,경기도 파주시 통일로588 (아동동) ,37.7628659727208,126.795361223433
2022,2022-06-14,주유소,폐업,(주)신성산업개발직영 부천주유소,경기도 부천시 신흥로281 (중동) ,,
2022,2022-06-14,주유소,폐업,SK네트웍스(주) 동우주유소,서울특별시 강남구 봉은사로311 (논현동),,
2022,2022-06-14,주유소,폐업,SK네트웍스(주) 삼성주유소,서울특별시 강남구 삼성로521 (삼성동),,
2022,2022-06-14,주유소,휴업,설봉주유소,경기도 이천시 경충대로2531 (진리동) ,37.2738114782287,127.451626454131
2022,2022-06-14,주유소,휴업,송광주유소,전라북도 완주군 소양로395 (소양면) ,35.8642333422949,127.247826052697
2022,2022-06-14,주유소,휴업,인주만주유소,충청남도 아산시 아산만로1614 (인주면) ,36.86800745022,126.87569953537
2022,2022-06-15,주유소,휴업,해안셀프제2주유소,경상남도 김해시 금관대로820-15 (명법동),35.2043085381422,128.838538404846
2022,2022-06-15,주유소,폐업,대성산업(주)노량진주유소,서울특별시 동작구 노량진로172 (노량진동) ,,
2022,2022-06-15,주유소,휴업,삼한주유소,경기도 파주시 청송로872 (적성면) ,37.9482579774126,126.904333220796
2022,2022-06-15,주유소,휴업,용대주유소,강원도 인제군 미시령로1308 (북면) ,38.2080962476452,128.355057545413
2022,2022-06-16,주유소,휴업,대명주유소,경상북도 경산시 경청로623 (남천면) ,35.7706161966835,128.719218069489
2022,2022-06-17,주유소,폐업,대양주유소,경기도 화성시 현대기아로611 (남양읍) ,,
2022,2022-06-17,주유소,폐업,광신리소스(주) 양산TG주유소,경상남도 양산시 양산대로1126 (북정동),35.3702072863815,129.045234924024
2022,2022-06-17,주유소,휴업,관문셀프주유소,대구광역시 달서구 월배로439 (송현동) ,35.8331025612878,128.55329720086
2022,2022-06-17,주유소,폐업,가득주유소,대전광역시 서구 갈마로322 (가장동) ,,
2022,2022-06-20,주유소,폐업,경산중앙주유소,경상북도 경산시 대학로209 (계양동) ,,
2022,2022-06-20,주유소,휴업,광신석유(주) 무학주유소,경상남도 창원시 마산합포구 완월남8길 1(완월동),35.1960659309351,128.55735346885
2022,2022-06-20,주유소,폐업,내원주유소,경상남도 양산시 양산대로1964 (하북면) ,35.4391286984594,129.071894846425
2022,2022-06-20,주유소,휴업,배산주유소,전라북도 익산시 무왕로749-14 (현영동) ,,
2022,2022-06-20,주유소,폐업,주식회사 봉봉,대전광역시 중구 대둔산로491 (산성동) ,36.3130254793324,127.388875582667
2022,2022-06-21,주유소,휴업,(주)범화 오창(하남)주유소,충청북도 청주시 청원구 중부고속도로22 (오창읍) ,36.7573649106567,127.482433841275
2022,2022-06-21,주유소,폐업,구두래주유소,충청남도 부여군 삼충로184 (부여읍) ,36.3001013802592,126.952800822903
2022,2022-06-21,주유소,휴업,금용주유소,경기도 광주시 이배재로373 (목현동) ,37.4348996261813,127.218406068021
2022,2022-06-22,주유소,휴업,(주)일오삼주유소153,경기도 용인시 기흥구 공세로64 (고매동) ,37.2306038743737,127.10825880837
